img 0 , gnumloc 1 , npeaks 2, pixdev 3, intensity 4, dxymicrons 5:7, matstarlab 7:16, strain6_crystal 16:22, euler 22:25, rgb_x_sample, rgb_y_sample, rgb_z_sample, rgb_x_lab, rgb_y_lab, rgb_z_lab, strain6_crystal,  strain6_sample, stress6_crystal, stress6_sample, res_shear_stress_12, max_rss, von_mises
img gnumloc npeaks pixdev intensity dxymicrons_0 dxymicrons_1 matstarlab_0 matstarlab_1 matstarlab_2 matstarlab_3 matstarlab_4 matstarlab_5 matstarlab_6 matstarlab_7 matstarlab_8 strain6_crystal_0 strain6_crystal_1 strain6_crystal_2 strain6_crystal_3 strain6_crystal_4 strain6_crystal_5 euler3_0 euler3_1 euler3_2 rgb_x_sample_0 rgb_x_sample_1 rgb_x_sample_2 rgb_y_sample_0 rgb_y_sample_1 rgb_y_sample_2 rgb_z_sample_0 rgb_z_sample_1 rgb_z_sample_2 rgb_x_lab_0 rgb_x_lab_1 rgb_x_lab_2 rgb_y_lab_0 rgb_y_lab_1 rgb_y_lab_2 rgb_z_lab_0 rgb_z_lab_1 rgb_z_lab_2 strain6_crystal_0 strain6_crystal_1 strain6_crystal_2 strain6_crystal_3 strain6_crystal_4 strain6_crystal_5 strain6_sample_0 strain6_sample_1 strain6_sample_2 strain6_sample_3 strain6_sample_4 strain6_sample_5 stress6_crystal_0 stress6_crystal_1 stress6_crystal_2 stress6_crystal_3 stress6_crystal_4 stress6_crystal_5 stress6_sample_0 stress6_sample_1 stress6_sample_2 stress6_sample_3 stress6_sample_4 stress6_sample_5 res_shear_stress_0 res_shear_stress_1 res_shear_stress_2 res_shear_stress_3 res_shear_stress_4 res_shear_stress_5 res_shear_stress_6 res_shear_stress_7 res_shear_stress_8 res_shear_stress_9 res_shear_stress_10 res_shear_stress_11 max_rss von_mises 
430.000000 0.000000 116.000000 0.360000 31723.162000 3.000000 7.000000 -0.697333 -0.488085 -0.524881 -0.689407 0.257010 0.674599 -0.195009 0.832907 -0.517216 -0.718416 1.075523 -0.357106 0.203929 -0.467663 -0.612293 0.000000 0.000000 0.000000 0.007404 1.000000 0.480644 0.147897 0.870557 1.000000 1.000000 0.645878 0.262750 0.007404 1.000000 0.480644 0.769200 0.726395 1.000000 0.170058 0.013271 1.000000 -0.718537 1.075373 -0.356836 0.204213 -0.467413 -0.612046 -0.509581 0.864574 -0.354993 0.087061 -0.451296 -0.870038 -0.730752 1.093655 -0.362903 0.324739 -0.743280 -0.973275 -0.896947 1.356931 -0.459984 -0.031041 -0.505463 -0.922462 -1.180828 -0.573943 -0.915680 -0.308794 0.680086 0.414938 -0.114590 -0.379738 0.500742 1.295418 -0.106143 0.688532 1.295418 2.758300
431.000000 0.000000 116.000000 0.370000 29801.511000 4.000000 7.000000 -0.194958 0.833241 -0.517398 -0.697559 -0.488248 -0.525141 -0.689680 0.257106 0.674794 -0.358317 -0.732221 1.090538 -0.601737 0.225178 -0.436896 0.000000 0.000000 0.000000 0.007281 1.000000 0.480398 0.147888 0.870474 1.000000 1.000000 0.645365 0.263044 0.007281 1.000000 0.480398 0.769306 0.725937 1.000000 0.169909 0.013390 1.000000 -0.358215 -0.731698 1.089913 -0.601016 0.224759 -0.436622 -0.484744 0.848473 -0.363729 0.097148 -0.426453 -0.890668 -0.364305 -0.744137 1.108441 -0.955736 0.357412 -0.694317 -0.857640 1.331970 -0.474330 -0.016609 -0.463000 -0.948059 0.691156 0.399330 -0.089199 -0.381025 0.494522 1.274877 -0.072385 0.707970 -1.185678 -0.618771 -0.893852 -0.326945 1.274877 2.728076
432.000000 0.000000 111.000000 0.620000 18106.464000 5.000000 7.000000 -0.194775 0.833271 -0.517418 -0.697280 -0.488170 -0.525594 -0.690114 0.256872 0.674844 -0.265119 -0.644072 0.909191 -0.557036 0.359359 -0.493622 0.000000 0.000000 0.000000 0.006682 1.000000 0.479973 0.149035 0.867780 1.000000 1.000000 0.643880 0.263732 0.006682 1.000000 0.479973 0.770258 0.727062 1.000000 0.169049 0.014265 1.000000 -0.264656 -0.644142 0.908798 -0.556859 0.359136 -0.493327 -0.461299 0.866084 -0.404784 -0.078329 -0.328915 -0.812518 -0.269155 -0.655092 0.924247 -0.885517 0.571097 -0.784489 -0.797507 1.371227 -0.573720 -0.260319 -0.345825 -0.890814 0.752219 0.285920 0.029197 -0.437102 0.445960 1.168982 -0.194573 0.528449 -1.198178 -0.557646 -0.731879 -0.091347 1.198178 2.685309
433.000000 0.000000 112.000000 1.420000 12424.079000 6.000000 7.000000 -0.194178 0.833245 -0.517686 -0.696692 -0.487426 -0.527895 -0.690773 0.256618 0.673762 -0.230585 -1.051998 1.282583 -0.249643 0.421360 -1.209542 0.000000 0.000000 0.000000 0.002913 1.000000 0.473312 0.150841 0.860534 1.000000 1.000000 0.640259 0.265274 0.002913 1.000000 0.473312 0.772955 0.728285 1.000000 0.167340 0.016266 1.000000 -0.230984 -1.051063 1.282048 -0.249624 0.421161 -1.208648 -0.356367 0.872349 -0.515982 -0.610957 -0.936741 -1.128503 -0.234911 -1.068931 1.303843 -0.396952 0.669730 -1.921992 -0.621820 1.413309 -0.791489 -1.133366 -1.248758 -1.183160 0.775958 0.229126 0.451848 -0.094984 1.250788 1.574898 -0.318511 0.005599 -2.026747 -0.457447 -1.479915 0.089385 2.026747 4.152973
434.000000 0.000000 118.000000 0.620000 21563.174000 7.000000 7.000000 -0.193886 0.833295 -0.517713 -0.695095 -0.488366 -0.528101 -0.692456 0.256308 0.672642 -0.302915 -0.578038 0.880953 -0.464726 0.200040 -0.610602 0.000000 0.000000 0.000000 0.000433 1.000000 0.473321 0.156533 0.863395 1.000000 1.000000 0.636112 0.267665 0.000433 1.000000 0.473321 0.772124 0.733957 1.000000 0.163904 0.017387 1.000000 -0.302454 -0.577728 0.880182 -0.464810 0.199943 -0.610348 -0.424401 0.788055 -0.363655 -0.098435 -0.511188 -0.700597 -0.307596 -0.587549 0.895145 -0.739141 0.317950 -0.970576 -0.751276 1.238375 -0.487099 -0.296032 -0.638002 -0.740059 0.545846 0.286241 -0.057660 -0.317265 0.585500 1.189006 -0.206972 0.396534 -1.131346 -0.338874 -0.871741 -0.079269 1.189006 2.574876
435.000000 0.000000 114.000000 0.640000 18641.152000 8.000000 7.000000 -0.193928 0.833261 -0.517753 -0.694982 -0.488081 -0.528329 -0.692365 0.256325 0.672564 -0.371969 -0.550979 0.922948 -0.370457 0.185010 -0.811320 0.000000 0.000000 0.000000 0.000273 1.000000 0.472270 0.156634 0.862110 1.000000 1.000000 0.636353 0.267490 0.000273 1.000000 0.472270 0.772384 0.734522 1.000000 0.163942 0.017626 1.000000 -0.371949 -0.550231 0.922180 -0.370284 0.184798 -0.810615 -0.360268 0.809355 -0.449088 -0.216819 -0.691266 -0.675272 -0.378272 -0.559585 0.937857 -0.588825 0.293866 -1.289040 -0.666944 1.258372 -0.591428 -0.501985 -0.912322 -0.699448 0.434378 0.194438 -0.046396 -0.286336 0.823169 1.303943 -0.229328 0.251446 -1.257547 -0.205050 -1.017606 0.034890 1.303943 2.878853
436.000000 0.000000 109.000000 1.050000 11228.623000 9.000000 7.000000 -0.193848 0.833173 -0.517924 -0.694667 -0.487787 -0.528574 -0.692559 0.256328 0.672237 -0.477665 -0.423991 0.901656 -0.369958 0.176930 -1.005767 0.000000 0.000000 0.000000 0.000257 1.000000 0.470757 0.157510 0.861330 1.000000 1.000000 0.635539 0.267553 0.000257 1.000000 0.470757 0.771930 0.735144 1.000000 0.163397 0.018120 1.000000 -0.477264 -0.423723 0.900988 -0.369747 0.176693 -1.005247 -0.366307 0.937062 -0.570755 -0.303644 -0.831142 -0.579652 -0.485378 -0.430927 0.916305 -0.587971 0.280978 -1.598544 -0.703691 1.435149 -0.731459 -0.659215 -1.131500 -0.592170 0.332517 0.103100 -0.147559 -0.376977 0.984799 1.464876 -0.320407 0.159670 -1.317316 -0.012110 -1.087899 0.217307 1.464876 3.291104
437.000000 0.000000 85.000000 1.410000 5550.034000 10.000000 7.000000 -0.194301 0.832896 -0.518201 -0.694829 -0.487068 -0.529665 -0.692475 0.255989 0.672463 -0.358635 -0.649677 1.008312 -0.143754 0.356573 -1.901106 0.000000 0.000000 0.000000 0.001141 1.000000 0.468664 0.157447 0.854366 1.000000 1.000000 0.637289 0.265915 0.001141 1.000000 0.468664 0.773534 0.737777 1.000000 0.164006 0.018813 1.000000 -0.358631 -0.649287 1.007918 -0.144127 0.356624 -1.899981 -0.392536 1.137519 -0.744983 -1.052269 -1.382381 -0.721915 -0.364728 -0.660325 1.025053 -0.229190 0.567103 -3.021349 -0.714946 1.789161 -1.074215 -1.835324 -1.996842 -0.723668 0.445762 -0.017276 0.258629 -0.204409 1.707270 1.894403 -0.759652 -0.572519 -2.153032 0.313889 -1.689994 0.776927 2.153032 5.562171
438.000000 0.000000 124.000000 0.420000 34130.643000 11.000000 7.000000 -0.243083 0.080098 0.966693 -0.948070 -0.229194 -0.220770 0.204129 -0.968617 0.133141 -0.379600 -0.433858 0.813459 0.461320 -0.751937 0.656887 0.000000 0.000000 0.000000 1.000000 0.081471 0.502553 0.043682 0.880862 1.000000 0.039562 1.000000 0.037092 1.000000 0.081471 0.502553 1.000000 0.283683 0.189848 1.000000 0.165786 0.305668 -0.379644 -0.434017 0.813661 0.461534 -0.752139 0.656785 -0.177666 0.713266 -0.535600 -0.855402 -0.540630 -0.519405 -0.386098 -0.441395 0.827493 0.733931 -1.196051 1.044420 -0.065483 1.059566 -0.994084 -1.033928 -0.960500 -0.724690 -0.765337 0.211235 -0.166085 0.810487 0.368690 -0.230562 1.221455 0.622203 0.396647 -0.456118 -0.579925 -1.432690 1.432690 3.274597
439.000000 0.000000 125.000000 0.300000 35801.522000 12.000000 7.000000 -0.204622 0.969716 -0.133345 -0.949009 -0.229828 -0.220729 -0.243493 0.080263 0.967604 0.692107 -0.388626 -0.303481 0.472744 0.683579 -0.375972 0.000000 0.000000 0.000000 1.000000 0.080367 0.503316 0.044399 0.878546 1.000000 0.039487 1.000000 0.036931 1.000000 0.080367 0.503316 1.000000 0.284315 0.190080 1.000000 0.165641 0.306124 0.690991 -0.388087 -0.302904 0.472499 0.682695 -0.375212 -0.197560 0.685037 -0.487476 -0.693583 -0.395992 -0.423308 0.702738 -0.394684 -0.308054 0.751368 1.085621 -0.596662 -0.120400 1.020986 -0.900586 -0.830897 -0.713052 -0.581871 0.584479 -0.301927 1.197968 0.311562 0.137677 -0.475812 -0.349495 -0.962985 -0.722156 -0.234983 0.164250 0.651422 1.197968 2.722896
440.000000 0.000000 123.000000 0.350000 28816.531000 13.000000 7.000000 -0.204603 0.969690 -0.133561 -0.948836 -0.230029 -0.220344 -0.243300 0.080560 0.966844 0.371801 -0.506353 0.134551 0.359057 0.617361 -0.252839 0.000000 0.000000 0.000000 1.000000 0.079835 0.503567 0.046370 0.877545 1.000000 0.039329 1.000000 0.036760 1.000000 0.079835 0.503567 1.000000 0.283866 0.190924 1.000000 0.164626 0.306716 0.371337 -0.505618 0.134281 0.358322 0.616785 -0.252732 -0.302460 0.677213 -0.374753 -0.280949 -0.362311 -0.472236 0.377649 -0.514213 0.136564 0.569804 0.980812 -0.401894 -0.233860 0.977983 -0.744123 -0.379593 -0.589176 -0.622398 0.531894 -0.268935 0.997137 0.196308 0.298271 -0.166971 -0.029874 -0.495117 -0.830166 -0.502020 -0.029337 0.298809 0.997137 2.232283
441.000000 0.000000 122.000000 0.430000 24552.909000 14.000000 7.000000 -0.204761 0.969689 -0.133328 -0.949237 -0.230321 -0.220040 -0.243434 0.080393 0.967309 0.654396 -0.603475 -0.050921 0.143255 0.583435 -0.181625 0.000000 0.000000 0.000000 1.000000 0.078228 0.504162 0.045582 0.877758 1.000000 0.039327 1.000000 0.036699 1.000000 0.078228 0.504162 1.000000 0.284312 0.190449 1.000000 0.164885 0.306523 0.653735 -0.602634 -0.051101 0.142773 0.582815 -0.181611 -0.463943 0.736331 -0.272388 -0.436367 -0.103573 -0.415524 0.664849 -0.612879 -0.051970 0.227038 0.926792 -0.288798 -0.441217 1.057088 -0.615871 -0.499230 -0.218547 -0.511245 0.807304 0.050581 0.992679 0.235957 -0.082051 -0.267426 -0.317853 -0.503229 -0.725253 -0.489450 0.031470 0.267273 0.992679 2.052365
442.000000 0.000000 114.000000 0.560000 20075.457000 15.000000 7.000000 -0.204964 0.969672 -0.133141 -0.949681 -0.230732 -0.219590 -0.243716 0.080191 0.967769 0.958909 -0.715076 -0.243832 -0.218212 0.568051 -0.076139 0.000000 0.000000 0.000000 1.000000 0.076107 0.505013 0.044934 0.877191 1.000000 0.039376 1.000000 0.036757 1.000000 0.076107 0.505013 1.000000 0.284780 0.190146 1.000000 0.165369 0.306441 0.957425 -0.714173 -0.243252 -0.217826 0.567548 -0.076237 -0.689462 0.865445 -0.175984 -0.564703 0.277826 -0.307524 0.973701 -0.726314 -0.247387 -0.346386 0.902515 -0.121232 -0.743317 1.244875 -0.501558 -0.568141 0.344695 -0.314850 1.203890 0.466990 0.921067 0.184167 -0.590426 -0.307602 -0.689411 -0.406588 -0.613464 -0.514478 0.123436 0.222422 1.203890 2.269995
443.000000 0.000000 111.000000 1.080000 17742.939000 16.000000 7.000000 -0.204997 0.969681 -0.133020 -0.950039 -0.231531 -0.218524 -0.243926 0.080225 0.967857 1.101375 -0.861350 -0.240025 -0.829351 0.472604 0.342719 0.000000 0.000000 0.000000 1.000000 0.072341 0.506405 0.045780 0.876246 1.000000 0.039429 1.000000 0.036964 1.000000 0.072341 0.506405 1.000000 0.284534 0.190439 1.000000 0.165092 0.307010 1.100153 -0.860427 -0.239727 -0.828473 0.471955 0.341872 -0.942291 0.917795 0.024496 -0.394771 0.977788 -0.229588 1.118856 -0.875054 -0.243802 -1.317438 0.750504 0.543644 -1.073980 1.300678 -0.226698 -0.259518 1.446950 -0.153746 1.658244 1.045460 0.582560 -0.030223 -1.316086 -0.240403 -0.872202 0.203481 -0.342157 -0.786041 0.270626 -0.173258 1.658244 3.301339
444.000000 0.000000 108.000000 1.310000 15170.522000 17.000000 7.000000 -0.204747 0.969725 -0.133084 -0.950609 -0.234259 -0.217598 -0.243932 0.080831 0.967657 1.380119 -1.556111 0.175991 -1.189131 0.220860 1.777928 0.000000 0.000000 0.000000 1.000000 0.066202 0.512299 0.048939 0.875775 1.000000 0.039908 1.000000 0.037128 1.000000 0.066202 0.512299 1.000000 0.283146 0.191224 1.000000 0.162236 0.309502 1.378602 -1.554275 0.175673 -1.187820 0.220968 1.775852 -1.149694 0.488284 0.661410 0.075541 2.155670 -1.065607 1.402038 -1.580698 0.178660 -1.888871 0.351383 2.823959 -1.069091 0.480163 0.588927 0.453932 3.340473 -1.299683 2.132277 1.845374 0.590020 0.303117 -2.423447 -0.881190 -0.117694 1.424563 0.291170 -2.014583 0.578073 -1.727680 2.423447 6.460844
445.000000 0.000000 103.000000 1.960000 12128.650000 18.000000 7.000000 -0.204534 0.969808 -0.132813 -0.950699 -0.235827 -0.216921 -0.243874 0.081068 0.967945 1.580916 -1.666835 0.085919 -1.375705 0.019723 2.708945 0.000000 0.000000 0.000000 1.000000 0.061960 0.515562 0.049844 0.876274 1.000000 0.040107 1.000000 0.037277 1.000000 0.061960 0.515562 1.000000 0.282687 0.190978 1.000000 0.160866 0.310682 1.578824 -1.664684 0.085861 -1.374017 0.019839 2.705721 -0.975379 0.029096 0.946282 0.199359 2.957972 -1.460029 1.605664 -1.692984 0.087320 -2.184961 0.031548 4.302637 -0.738100 -0.267694 1.005794 0.729324 4.589248 -1.899099 2.251554 2.225794 0.467540 0.441781 -3.268412 -1.484399 0.244676 2.028690 1.016858 -2.496230 1.042618 -2.470471 3.268412 8.834092
446.000000 0.000000 99.000000 2.580000 9897.705000 19.000000 7.000000 -0.203815 0.969958 -0.132821 -0.949841 -0.238093 -0.216029 -0.243438 0.082261 0.966755 1.054637 -1.748645 0.694008 -1.394067 -0.512793 4.310175 0.000000 0.000000 0.000000 1.000000 0.057482 0.520018 0.054825 0.875313 1.000000 0.040305 1.000000 0.037683 1.000000 0.057482 0.520018 1.000000 0.280836 0.191848 1.000000 0.156903 0.314101 1.052948 -1.746454 0.693507 -1.392446 -0.512033 4.305107 -0.444940 -1.065701 1.510641 1.131224 3.879221 -2.217886 1.070848 -1.776144 0.705296 -2.214268 -0.814236 6.845981 0.138745 -2.035122 1.896377 1.903194 6.156025 -3.071715 1.733840 2.398661 -0.074102 0.590719 -3.848067 -2.040125 1.741653 3.549595 2.114226 -3.475493 1.449406 -4.140314 4.140314 12.825697
447.000000 0.000000 82.000000 3.990000 7128.123000 20.000000 7.000000 -0.202104 0.970318 -0.132801 -0.947703 -0.241667 -0.215269 -0.242615 0.084329 0.964668 -0.024939 -1.570759 1.595697 -0.944714 -1.394902 7.177054 0.000000 0.000000 0.000000 1.000000 0.052058 0.527210 0.062962 0.874893 1.000000 0.040711 1.000000 0.038983 1.000000 0.052058 0.527210 1.000000 0.277067 0.192939 1.000000 0.150500 0.319951 -0.024519 -1.569078 1.593597 -0.943950 -1.393570 7.167617 1.025272 -3.280089 2.254817 2.686206 5.232917 -3.696293 -0.024936 -1.595752 1.620688 -1.501069 -2.216055 11.397945 2.381768 -5.545114 3.163347 3.838357 8.485091 -5.451642 0.349391 2.158792 -0.876227 0.933175 -4.594177 -3.368559 4.712206 5.937824 4.244786 -5.061597 2.435385 -6.870998 6.870998 20.469300
448.000000 0.000000 107.000000 0.950000 25795.453000 21.000000 7.000000 -0.787525 -0.313883 0.530360 -0.145467 -0.742823 -0.652847 0.599738 -0.591446 0.540495 0.131010 0.552804 -0.683813 0.380812 0.003129 -0.737545 0.000000 0.000000 0.000000 0.293403 1.000000 0.387809 1.000000 0.006903 0.199804 0.223362 1.000000 0.048023 0.293403 1.000000 0.387809 0.281278 0.726363 1.000000 0.124580 0.011977 1.000000 0.131035 0.552520 -0.683554 0.381008 0.002880 -0.737859 -0.390127 0.762652 -0.372524 0.224755 -0.383385 -0.671307 0.133262 0.561913 -0.695175 0.605878 0.004580 -1.173343 -0.532902 0.906469 -0.373567 0.313024 -0.388387 -1.131719 -0.420475 -0.424214 0.074223 0.070483 0.388156 -0.106542 -0.569875 -1.064572 0.032319 0.990349 0.036058 0.994089 1.064572 2.541001
449.000000 0.000000 106.000000 0.950000 24671.253000 22.000000 7.000000 -0.599088 0.591054 -0.540138 -0.786999 -0.313460 0.530109 0.145527 0.742135 0.652329 -0.647595 0.032695 0.614900 0.678380 0.445581 0.061526 0.000000 0.000000 0.000000 0.293707 1.000000 0.388599 1.000000 0.006970 0.200062 0.223745 1.000000 0.047806 0.293707 1.000000 0.388599 0.281359 0.727921 1.000000 0.124591 0.012039 1.000000 -0.648551 0.032746 0.615805 0.679059 0.445859 0.061760 -0.374756 0.827708 -0.452951 0.130713 -0.315472 -0.657432 -0.659576 0.033302 0.626274 1.079839 0.709006 0.098211 -0.481659 0.974937 -0.493278 0.167357 -0.317113 -1.118523 -0.434259 -1.013159 0.447426 -0.131474 0.925694 0.044009 1.005883 0.124198 -0.491436 -0.571624 0.087465 0.007276 1.013159 2.505537
450.000000 0.000000 108.000000 1.120000 28141.471000 23.000000 7.000000 -0.598835 0.591102 -0.540365 -0.787044 -0.313021 0.530063 0.145908 0.742276 0.651937 -0.722075 0.085222 0.636853 0.810419 0.449273 0.073301 0.000000 0.000000 0.000000 0.294696 1.000000 0.389499 1.000000 0.005858 0.201191 0.224167 1.000000 0.047310 0.294696 1.000000 0.389499 0.282167 0.730867 1.000000 0.124162 0.011975 1.000000 -0.722524 0.085388 0.637135 0.811010 0.450305 0.073516 -0.388618 0.876909 -0.488290 0.216074 -0.363512 -0.758626 -0.734807 0.086840 0.647967 1.289668 0.716074 0.116905 -0.507617 1.041403 -0.533786 0.297517 -0.358962 -1.281567 -0.569605 -1.154277 0.483405 -0.101267 1.043294 -0.009716 1.138746 0.085736 -0.473689 -0.569141 0.110983 0.015531 1.154277 2.831966
451.000000 0.000000 108.000000 0.920000 22504.059000 24.000000 7.000000 -0.598394 0.591348 -0.540585 -0.787368 -0.312400 0.529998 0.146181 0.742334 0.651857 -0.703029 0.077879 0.625150 0.762649 0.440606 0.045559 0.000000 0.000000 0.000000 0.296400 1.000000 0.391164 1.000000 0.005372 0.201857 0.225247 1.000000 0.047029 0.296400 1.000000 0.391164 0.282249 0.734173 1.000000 0.123732 0.012573 1.000000 -0.703604 0.078065 0.625539 0.762857 0.441352 0.045641 -0.400260 0.853914 -0.453654 0.191638 -0.360384 -0.714745 -0.715565 0.079392 0.636173 1.213095 0.701839 0.072578 -0.527558 1.011287 -0.483729 0.259988 -0.361203 -1.210539 -0.533259 -1.106308 0.457229 -0.115820 1.017459 0.026971 1.076719 0.086230 -0.484200 -0.543459 0.088849 0.029589 1.106308 2.700540
452.000000 0.000000 97.000000 0.710000 13323.683000 25.000000 7.000000 -0.598125 0.591486 -0.540732 -0.787523 -0.312141 0.530050 0.146240 0.742412 0.651755 -0.680265 0.032416 0.647849 0.722569 0.384598 0.102954 0.000000 0.000000 0.000000 0.297081 1.000000 0.391976 1.000000 0.004988 0.202141 0.225860 1.000000 0.046862 0.297081 1.000000 0.391976 0.282565 0.735775 1.000000 0.123499 0.013027 1.000000 -0.680742 0.032153 0.648589 0.723358 0.385311 0.103119 -0.346926 0.857803 -0.510877 0.206099 -0.307821 -0.655044 -0.692315 0.032700 0.659615 1.150285 0.612722 0.163980 -0.431475 1.004675 -0.573199 0.285514 -0.296490 -1.118807 -0.515445 -1.015731 0.423758 -0.076527 0.954580 0.015377 1.088469 0.149266 -0.439135 -0.573024 0.061150 -0.072739 1.088469 2.559221
453.000000 0.000000 114.000000 0.780000 23431.463000 26.000000 7.000000 0.181002 0.978949 0.094323 -0.049540 0.105622 -0.993572 -0.982809 0.174669 0.065888 0.259924 -0.137094 -0.122830 -0.835454 0.342249 -0.357684 0.000000 0.000000 0.000000 1.000000 0.233576 0.103705 0.469755 1.000000 0.571108 0.387154 1.000000 0.150100 1.000000 0.233576 0.103705 1.000000 0.123984 0.225233 1.000000 0.043340 0.130330 0.259736 -0.137040 -0.122696 -0.835417 0.342136 -0.357798 -0.303950 0.710019 -0.406069 -0.007401 -0.494310 -0.607082 0.264151 -0.139370 -0.124781 -1.328481 0.544065 -0.568970 -0.420125 1.057757 -0.637632 0.090964 -0.763724 -0.997229 0.929200 0.484973 -0.155500 -0.599727 -0.468850 0.615850 -0.933412 0.151288 -0.460350 0.004212 -0.016123 0.448439 0.933412 2.703875
454.000000 0.000000 111.000000 0.470000 24872.662000 27.000000 7.000000 0.181080 0.978954 0.094120 -0.982782 0.174649 0.066034 0.049728 -0.105431 0.993584 0.253303 -0.107522 -0.145782 0.836308 0.345806 0.387298 0.000000 0.000000 0.000000 1.000000 0.233234 0.104096 0.469309 1.000000 0.571662 0.386545 1.000000 0.149841 1.000000 0.233234 0.104096 1.000000 0.124421 0.224884 1.000000 0.042732 0.130604 0.253415 -0.107401 -0.146015 0.836469 0.345986 0.387153 -0.308430 0.707253 -0.398823 -0.018096 -0.471536 -0.646483 0.257723 -0.109226 -0.148497 1.330152 0.550187 0.615651 -0.435576 1.057108 -0.621532 0.074809 -0.728161 -1.057672 -0.168613 -0.617839 0.917452 0.468226 0.125855 -0.960210 0.628532 -0.457533 0.042758 -0.459919 0.491983 -0.010694 0.960210 2.739291
455.000000 0.000000 114.000000 0.480000 24248.645000 28.000000 7.000000 0.181130 0.978968 0.093878 -0.982740 0.174653 0.066042 0.049774 -0.105163 0.993560 0.223152 -0.097052 -0.126099 0.832276 0.331838 0.412186 0.000000 0.000000 0.000000 1.000000 0.233127 0.104211 0.468419 1.000000 0.571606 0.385955 1.000000 0.149878 1.000000 0.233127 0.104211 1.000000 0.124949 0.224406 1.000000 0.042281 0.130571 0.223516 -0.097315 -0.126201 0.831774 0.331566 0.412341 -0.308419 0.687367 -0.378948 -0.005252 -0.451369 -0.670916 0.227316 -0.098970 -0.128346 1.322688 0.527256 0.655704 -0.440607 1.033092 -0.592485 0.082330 -0.698615 -1.093322 -0.191528 -0.622031 0.888442 0.457939 0.127097 -0.952873 0.662477 -0.417493 0.064431 -0.470949 0.494934 -0.040446 0.952873 2.736651
456.000000 0.000000 104.000000 0.490000 19218.616000 29.000000 7.000000 0.180910 0.979036 0.093590 -0.982789 0.174378 0.066577 0.050165 -0.105099 0.993642 0.266531 -0.089744 -0.176788 0.736471 0.412835 0.422157 0.000000 0.000000 0.000000 1.000000 0.231605 0.105474 0.468092 1.000000 0.571604 0.385036 1.000000 0.148671 1.000000 0.231605 0.105474 1.000000 0.124833 0.223870 1.000000 0.041546 0.131228 0.267131 -0.089987 -0.177144 0.736514 0.412956 0.421846 -0.293008 0.757975 -0.464967 -0.031150 -0.364646 -0.611664 0.271672 -0.091517 -0.180155 1.171204 0.656682 0.670820 -0.420876 1.137910 -0.717035 0.065993 -0.557248 -1.001164 -0.061781 -0.597960 0.894503 0.358324 0.019823 -0.936461 0.567546 -0.388739 0.041958 -0.505764 0.578137 0.030415 0.936461 2.632642
457.000000 0.000000 105.000000 0.660000 16462.551000 30.000000 7.000000 0.180663 0.979100 0.093402 -0.982969 0.174026 0.067073 0.050378 -0.105035 0.993489 0.267215 -0.238492 -0.028723 0.580547 0.472603 0.466174 0.000000 0.000000 0.000000 1.000000 0.229984 0.106644 0.467498 1.000000 0.570872 0.384648 1.000000 0.147772 1.000000 0.229984 0.106644 1.000000 0.124447 0.223569 1.000000 0.041163 0.131535 0.267333 -0.238504 -0.028829 0.580636 0.472497 0.466337 -0.435260 0.835297 -0.400036 0.036272 -0.208814 -0.523387 0.271878 -0.242558 -0.029319 0.923327 0.751365 0.741569 -0.565118 1.236988 -0.671870 0.133088 -0.308029 -0.877932 0.139814 -0.473673 0.893708 0.280221 -0.048761 -0.802654 0.556728 -0.197165 -0.091053 -0.696542 0.522433 -0.083055 0.893708 2.470109
458.000000 0.000000 94.000000 0.790000 10802.777000 31.000000 7.000000 0.180707 0.979079 0.093536 -0.982900 0.173738 0.067204 0.050242 -0.104983 0.993188 0.127672 -0.270086 0.142414 0.438019 0.404734 0.613457 0.000000 0.000000 0.000000 1.000000 0.229170 0.106923 0.467459 1.000000 0.570736 0.385206 1.000000 0.148123 1.000000 0.229170 0.106923 1.000000 0.124228 0.223996 1.000000 0.041355 0.131284 0.127579 -0.269877 0.142298 0.437936 0.404919 0.613713 -0.508463 0.748370 -0.239907 0.116634 -0.002065 -0.579127 0.129748 -0.274465 0.144717 0.696406 0.643902 0.975926 -0.661805 1.121416 -0.459611 0.179179 0.009670 -0.960716 0.143585 -0.382159 0.712197 0.186453 -0.108002 -0.676615 0.688838 0.120225 -0.035582 -0.832422 0.490162 -0.306678 0.832422 2.392849
459.000000 0.000000 84.000000 1.030000 7078.665000 32.000000 7.000000 0.181630 0.978864 0.093994 -0.982174 0.173909 0.066735 0.050288 -0.104716 0.993086 -0.152701 0.164455 -0.011754 0.664801 0.013545 0.943846 0.000000 0.000000 0.000000 1.000000 0.230430 0.105744 0.469022 1.000000 0.575259 0.385715 1.000000 0.149576 1.000000 0.230430 0.105744 1.000000 0.125394 0.225248 1.000000 0.040683 0.131498 -0.152556 0.164395 -0.011840 0.664914 0.013652 0.943776 -0.245130 0.315593 -0.070463 0.003302 -0.010312 -1.129507 -0.155149 0.167190 -0.012041 1.057346 0.021709 1.500793 -0.477910 0.558482 -0.080572 -0.030121 -0.030392 -1.766830 -0.554391 -0.572117 0.308928 0.291202 -0.122613 -0.985932 1.102780 0.239460 0.677004 -0.548388 0.694730 -0.530662 1.102780 3.192295
